Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.jp.core.json	120147	-	0	0	0	0	0	0	34	648	0	0	0	0	0	0	0	2	0	0	933	556	0	0	0	23	0	3
fsh-generated/resources/StructureDefinition-jp-medicationdosage-ratecomment.json	2682	13	1	0	0	0	0	46	0	476	0	0	0	0	0	0	0	1	0	0	84	2260	0	1	0	2	0	0
fsh-generated/resources/Condition-jp-condition-example-1.json	1398	6	0	0	0	0	0	0	1	1429	0	0	0	0	0	0	0	0	0	0	12	28	0	0	0	0	0	0
fsh-generated/resources/Coverage-jp-coverage-example-1.json	1180	4	1	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationtiming.json	10953	19	0	0	0	0	0	125	0	186	0	0	0	0	0	0	0	0	0	0	202	1224	0	0	0	5	1	1
fsh-generated/resources/StructureDefinition-jp-medicationrequest-dispenserequest-expectedrepeatcount.json	1834	6	0	0	0	0	0	37	0	30	0	0	0	0	0	0	0	0	0	0	49	550	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-jp-observation-microbiology.json	12618	27	0	0	0	0	0	1729	0	508	0	0	1	0	0	0	0	3	0	0	766	3258	0	0	0	18	0	11
fsh-generated/resources/ValueSet-jp-department-ssmix-vs.json	588	3	0	0	1	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	7	10823	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-diagnosticreport-microbiology.json	16876	23	0	0	0	0	0	207	0	196	0	0	0	0	0	0	0	1	0	0	405	1726	0	0	0	9	0	0
fsh-generated/resources/ValueSet-jp-medication-category-jhsp0007-vs.json	737	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	1248	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-observation-vitalsigns-code-vs.json	616	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	1391	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-prefecturenumber-vs.json	451	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1208	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-procedure-outcome-vs.json	516	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	48	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-observation-labresult-code-vs.json	712	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	776	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-jp-coverage-insuredpersonsymbol-sp.json	1246	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosagebase.json	14032	24	1	0	0	0	0	197	0	198	0	0	0	0	0	0	0	1	0	0	315	1185	0	0	0	9	0	1
fsh-generated/resources/ValueSet-jp-medicallicensecertificate-vs.json	548	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	1228	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicalfeescoretype-namingsystem.json	580	3	0	0	0	0	23	0	0	8	1589	0	0	0	0	0	0	0	0	0	10	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-jp-microbiology-category-cs.json	1144	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	47	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-medication-ingredientstrength-strengthtype-vs.json	649	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	1219	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-observation-common.json	29649	28	0	0	0	0	0	0	1	221	0	0	0	0	0	0	0	0	0	0	427	2320	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage-usageduration.json	3101	9	1	0	0	0	0	51	0	53	0	0	0	0	0	0	0	1	0	0	95	493	0	0	0	3	0	0
fsh-generated/resources/Immunization-jp-immunization-example-1.json	2037	6	0	0	0	0	0	0	0	1305	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationquantity.json	4323	8	0	0	0	0	0	40	0	43	0	0	0	0	0	0	0	0	0	0	74	524	0	0	0	2	0	0
fsh-generated/resources/Practitioner-jp-practitioner-example-female-2.json	804	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	20	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicationsubstitutionnotallowedreason-namingsystem.json	657	3	0	0	0	0	6	0	0	14	11	0	0	0	0	0	0	0	0	0	10	28	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-department-ssmix2digits-vs.json	781	3	0	0	0	0	0	0	0	1351	0	0	0	0	0	0	0	0	0	0	6	1484	0	0	0	1	0	0
fsh-generated/resources/Organization-jp-organization-example-payer.json	551	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-diagnosticreportcategory-vs.json	1744	5	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	10	240	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-department-ssmix-namingsystem.json	564	3	0	0	0	0	5	0	0	8	9	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministration-uncategorizedcomment.json	2674	9	0	0	0	0	0	34	0	38	0	0	0	0	0	0	0	0	0	0	71	245	0	0	0	2	0	1
fsh-generated/resources/ValueSet-jp-medication-instruction-for-dispense-jhsp0002-vs.json	798	2	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	6	1321	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-jp-client-capabilitystatement.json	42039	82	0	0	0	0	0	0	5	98	0	0	0	0	0	0	0	0	0	0	121	82	0	13	0	4	0	0
fsh-generated/resources/Endpoint-endpoint-dicom-wadors-example.json	603	2	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-coverage-insuredpersonsymbol.json	1699	6	0	0	0	0	0	24	0	27	0	0	0	0	0	0	0	1	0	0	46	184	0	0	0	1	0	0
fsh-generated/resources/Observation-jp-observation-labresult-example-1.json	2676	9	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	21	28	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicationbodysitejamiexternal-namingsystem.json	631	3	0	0	0	0	6	0	0	16	9	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage-methodcomment.json	2678	9	0	0	0	0	0	34	0	37	0	0	0	0	0	0	0	0	0	0	72	193	0	0	0	2	0	0
fsh-generated/resources/MedicationDispense-jp-medicationdispense-example-1.json	4142	11	0	0	0	0	0	0	1	2630	0	0	0	0	0	0	0	0	0	0	21	25	0	0	1	0	0	0
fsh-generated/resources/ValueSet-jp-medication-route-hl70162-vs.json	700	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	1218	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-jp-observation-bodymeasurement-category-cs.json	2216	7	1	0	0	0	0	0	8	17	0	0	0	0	0	0	0	0	0	0	18	36	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-procedure-not-performed-reason-vs.json	638	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	40	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-jp-coverage-insuredpersonsubnumber-sp.json	1276	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-allergyintolerance-vs.json	752	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	1013	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-jp-medicationcodehot9-namingsystem.json	733	3	0	0	0	0	5	0	1	8	13	0	0	0	0	0	0	0	0	0	10	38	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdispense-preparation.json	2662	9	0	0	0	0	0	34	0	38	0	0	0	0	0	0	0	0	0	0	73	349	0	0	0	2	0	0
fsh-generated/resources/ValueSet-jp-medication-category-jhsi0001-vs.json	737	3	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	1294	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-practitionerrole-vs.json	517	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	1276	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-medication-category-injection-vs.json	996	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	2386	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-condition-severity-vs.json	577	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1251	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationrequest-injection.json	45157	55	0	0	0	0	0	487	0	442	0	0	1	0	0	0	0	2	0	0	774	3394	0	0	0	22	0	1
fsh-generated/resources/StructureDefinition-jp-immunization.json	12420	30	0	0	0	0	0	259	2	254	0	0	0	0	0	0	0	1	0	0	425	2188	0	1	0	12	1	1
fsh-generated/resources/ValueSet-jp-microbiology-anti-microbial-drug-vs.json	1039	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	7	148	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-organization-insuranceorganizationcategory.json	2694	7	0	0	0	0	0	50	0	51	0	0	0	0	0	0	0	0	0	0	89	625	0	0	0	16	0	0
fsh-generated/resources/ValueSet-jp-medication-usage-injection-vs.json	818	3	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	2461	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage-periodofuse.json	2042	6	0	0	0	0	0	37	0	39	0	0	0	0	0	0	0	0	0	0	66	206	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-procedure-condition-vs.json	576	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	37	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-jp-microbiology-antimicrobialdrug-ns.json	811	3	0	0	0	0	6	0	0	8	18	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministration-requestauthoredon.json	1593	6	0	0	0	0	0	24	0	24	0	0	0	0	0	0	0	1	0	0	47	147	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministration.json	4831	11	0	0	0	0	0	708	0	364	0	0	0	0	0	0	0	1	0	0	533	2317	0	0	0	13	0	1
fsh-generated/resources/ValueSet-jp-simpleobservationcategory-vs.json	582	3	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	80	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdispense-injection.json	3104	7	0	0	0	0	0	483	0	223	0	0	0	0	0	0	0	1	0	0	328	1745	0	0	0	9	0	0
fsh-generated/resources/CodeSystem-jp-procedure-not-performed-reason-cs.json	1348	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	74	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-medicationcode-yj-vs.json	533	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	659	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-medication-usage-jami-vs.json	599	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	375	0	0	0	0	0	0
fsh-generated/resources/ImagingStudy-jp-imagingstudy-endoscopy-example-1.json	2571	7	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	16	45	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-observation-labresult.json	41855	65	1	0	0	0	0	402	0	397	0	0	1	0	0	0	0	2	0	0	807	3029	0	0	0	24	0	1
fsh-generated/resources/Practitioner-jp-practitioner-example-male-2.json	791	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationadministrationBase.json	37004	43	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	1	0	0	619	1825	0	1	0	18	0	1
fsh-generated/resources/DiagnosticReport-jp-diagnosticreport-labresult-example-1.json	7107	16	0	0	0	0	0	0	0	1097	0	0	0	0	0	0	0	0	0	0	23	27	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-diagnosticreport-radiology.json	23871	33	0	0	0	0	0	476	0	291	0	0	0	0	0	0	0	1	0	0	499	1760	0	0	0	14	1	0
fsh-generated/resources/Medication-jp-medication-example-2.json	1472	5	0	0	0	0	0	0	0	3393	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-procedure-code-medical-vs.json	655	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	1648	0	0	0	0	0	0
fsh-generated/resources/Location-jp-location-example-ope.json	1095	4	1	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-jp-medicationrequest-injection-example-1.json	5530	12	0	0	0	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	0	0
