Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.jp.core.json	114286	-	1	0	0	0	0	0	31	508	0	0	0	0	0	0	0	3	0	0	779	398	0	0	0	38	0	4
fsh-generated/resources/StructureDefinition-jp-coverage-insuredpersonsubnumber.json	1816	8	0	0	1	1	0	42	0	88	0	0	1	0	0	0	0	0	0	0	51	2000	0	0	0	2	0	0
fsh-generated/resources/ValueSet-jp-medication-example-routecomment-vs.json	847	3	1	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	7	8101	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-jp-observation-physicalexam-method-cs.json	4010	14	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	30	65	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-jp-organization-insuranceorganizationno-sp.json	1293	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicationusagejami-namingsystem.json	574	3	1	0	0	0	23	0	0	10	1497	0	0	0	0	0	0	0	0	0	10	27	0	0	0	2	0	0
fsh-generated/resources/ValueSet-jp-condition-severity-vs.json	599	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	1184	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medication.json	13622	18	0	0	0	0	0	287	0	284	0	0	0	0	0	0	0	1	0	0	266	1448	0	0	0	7	0	0
fsh-generated/resources/ValueSet-jp-medication-form-merit9-vs.json	656	3	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	1164	0	0	1	1	0	0
fsh-generated/resources/DiagnosticReport-jp-diagnosticreport-radiology-example-1.json	1449	5	1	0	0	0	0	0	0	1298	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-jp-coverage-insuredpersonsymbol-sp.json	1246	3	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-jp-medication-example-routecomment-cs.json	897	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	7	38	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationratio-doseperday.json	2026	5	0	0	0	0	0	165	0	72	0	0	0	0	0	0	0	1	0	0	116	489	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-jp-observation-method-cs.json	525	3	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	45	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdispensebase.json	34942	32	1	0	0	0	0	978	0	281	0	0	0	0	0	0	0	1	0	0	536	2025	0	0	0	16	0	1
fsh-generated/resources/CodeSystem-jp-observation-bodysite-cs.json	755	3	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	42	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-jp-medicationadministration-injection-example-2.json	7027	13	0	0	0	0	0	0	0	5844	0	0	0	0	0	0	0	0	0	0	37	36	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-jp-practitionerrole-example-1.json	1846	5	0	0	0	0	0	0	1	1206	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medication-ingredientstrength-strengthtype.json	1916	6	0	0	0	0	0	33	0	38	0	0	0	0	0	0	0	1	0	0	48	207	0	0	0	2	0	0
fsh-generated/resources/NamingSystem-jp-medicalfeescoretype-namingsystem.json	580	3	0	0	0	0	5	0	0	8	10	0	0	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-location.json	23227	20	0	0	0	0	0	141	0	138	0	0	0	0	0	0	0	1	0	0	294	1240	0	0	0	47	0	1
fsh-generated/resources/MedicationAdministration-jp-medicationadministration-injection-example-1.json	5730	11	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	29	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-jp-medication-example-line-cs.json	1999	6	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	14	43	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-jp-medicationmethodjamidetailusage-namingsystem.json	634	3	0	0	0	0	5	0	1	11	9	0	0	0	0	0	0	0	0	0	125	18	0	0	0	1	0	0
fsh-generated/resources/ValueSet-jp-observation-labresult-code-vs.json	734	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	990	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-medication-route-hl70162-vs.json	722	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	1162	0	0	0	0	0	0
