Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-jpfhir.jp.core.json	125344	-	0	0	0	0	0	0	131	11489	0	0	0	0	0	0	0	4	0	0	1	1716	2200	0	0	0	43	0	5
fsh-generated/resources/StructureDefinition-JP-Device.json	964	56	3	0	263	2	0	2761	1	3108	0	0	1	0	0	0	0	2	0	0	0	384	5614	0	1	0	8	0	0
fsh-generated/resources/StructureDefinition-jp-immunization-manufactureddate.json	1461	106	0	0	0	0	0	297	0	312	0	0	0	0	0	0	0	0	0	0	0	56	306	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-jp-observation-vitalsigns.json	6933	366	0	0	0	0	0	6938	0	4041	0	0	0	0	0	0	0	1	0	0	0	555	2672	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-jp-medicationratio-doseperperiod.json	2827	251	0	0	0	0	0	949	0	1026	0	0	0	0	0	0	0	1	0	0	0	150	731	0	0	0	4	0	0
fsh-generated/resources/CodeSystem-jp-observation-bodymeasurement-category-cs.json	2216	9	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	13	2839	0	0	0	3	0	0
fsh-generated/resources/Immunization-jp-immunization-example-1.json	2037	12	1	0	0	0	0	0	0	1005	0	0	0	0	0	1	0	0	0	0	0	19	36	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicationcodehot7-namingsystem.json	577	7	0	0	0	0	303	0	0	21	945	0	0	0	0	0	0	0	0	0	0	11	29	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-jp-imagingstudy-endoscopy.json	17014	1041	0	0	0	0	0	3171	0	3522	0	0	2	0	0	0	0	1	0	0	0	448	2263	0	0	0	10	0	0
fsh-generated/resources/Observation-jp-observation-socialhistory-example-1.json	1912	8	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	18	42	0	0	0	0	0	0
fsh-generated/resources/Patient-jp-patient-example-1.json	1999	19	1	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	16	26	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicationsubstitutionnotallowedreason-namingsystem.json	657	3	31	0	0	0	13	0	1	14	26	0	0	0	0	0	0	0	0	0	0	13	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-jp-procedure-not-performed-reason-cs.json	1348	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	66	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-jp-medicationcodecommon-namingsystem.json	585	3	1	0	0	0	17	0	0	14	25	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage-sitecomment.json	2680	159	1	0	0	0	0	474	0	459	0	0	0	0	0	0	0	0	0	0	0	93	296	0	0	0	2	0	0
fsh-generated/resources/ValueSet-jp-procedure-condition-vs.json	576	4	1	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	11	7614	0	0	0	0	0	0
fsh-generated/resources/Practitioner-jp-practitioner-example-female-2.json	804	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	32	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-humanname.json	2442	57	0	0	0	0	0	446	0	501	0	0	0	0	0	0	0	0	0	0	0	80	356	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage-periodofuse.json	2042	131	0	0	0	0	0	462	0	488	0	0	0	0	0	0	0	0	0	0	0	77	286	0	0	0	2	0	0
fsh-generated/resources/Organization-jp-organization-example-clinic.json	1282	17	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-JP-CarePlan.json	1100	31	0	0	0	0	0	4913	0	2585	0	0	1	0	0	0	0	1	0	0	0	321	1734	0	0	0	7	0	0
fsh-generated/resources/MedicationAdministration-jp-medicationadministration-injection-example-1.json	5730	43	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	45	64	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdosage.json	7714	359	1	0	0	0	0	13136	0	3308	0	0	0	0	0	0	0	1	0	0	0	522	1748	0	0	0	13	0	1
fsh-generated/resources/CodeSystem-jp-medication-example-uncategorized-comment-cs.json	1472	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	43	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdispense.json	4297	186	0	0	0	0	0	6391	0	2921	0	0	0	0	0	0	0	1	0	0	0	448	1891	0	0	0	10	0	0
fsh-generated/resources/Location-jp-location-example-ward.json	795	4	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	9	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-jp-conclusion-codes-jed-vs.json	89432	192	0	0	0	0	0	0	14	349	0	0	0	0	0	0	0	1	0	0	0	680	705	0	0	0	16	0	1
fsh-generated/resources/NamingSystem-jp-medicationroute-hl7-0162-namingsystem.json	761	6	1	0	0	0	15	0	0	15	27	0	0	0	0	0	0	0	0	0	0	13	40	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-jp-medicationratio-doseperday.json	2004	112	0	0	0	0	0	815	0	805	0	0	0	0	0	0	0	1	0	0	0	137	888	0	0	0	4	0	0
fsh-generated/resources/Organization-jp-organization-example-hospital.json	1275	17	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-medicationdispense-injection.json	3104	111	1	0	0	0	0	2456	0	2483	0	0	0	0	0	0	0	1	0	0	0	375	1961	0	0	1	8	0	1
fsh-generated/resources/ValueSet-jp-reason-codes-jed-vs.json	6065	15	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0	0	0	0	43	140	0	0	0	1	0	0
fsh-generated/resources/MedicationAdministration-jp-medicationadministration-example-1.json	3146	26	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	27	59	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-jp-observation-bodymeasurement.json	6975	386	0	0	0	0	0	3115	0	3200	0	0	0	0	0	0	0	1	0	0	0	528	2667	0	0	0	22	1	0
fsh-generated/resources/DiagnosticReport-jp-diagnosticreport-microbiology-example-1.json	151542	152	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	397	395	0	0	0	0	0	1
fsh-generated/resources/StructureDefinition-jp-observation-labresult.json	29743	1485	0	0	0	0	0	5179	0	5272	0	0	0	0	0	0	0	1	0	0	0	887	4938	0	0	0	33	0	1
fsh-generated/resources/StructureDefinition-jp-medicationadministration-location.json	1774	104	0	0	0	0	0	301	0	311	0	0	0	0	0	0	0	0	0	0	0	54	210	0	0	0	2	0	0
fsh-generated/resources/SearchParameter-jp-medicationrequest-start-sp.json	987	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-jp-organization-prefectureno-sp.json	1209	5	1	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	10	24	0	0	0	1	0	0
